-rw-r--r--,1,root,root,56469,Aug,25,14:51,fsm.jpg
-rw-r--r--,1,root,root,2951793,Aug,11,17:12,kumar.zip
-rw-r--r--,1,root,root,694,Aug,3,11:50,mask.c~
-rw-r--r--,1,root,root,0,Mar,12,2016,new
-rw-r--r--,1,root,root,923,Aug,5,15:26,patt.c~
-rwxr-xr-x,1,root,root,8782,Aug,11,16:21,Q1.out
-rw-r--r--,1,root,root,568,Apr,12,16:27,seq.sv~
-rw-r--r--,1,root,root,349,Apr,12,16:25,seq_tb.sv~
-rw-r--r--,1,root,root,44,Feb,27,2016,test.py~
-rw-r--r--,1,root,root,0,Oct,7,18:19,vlsi2.txt
-rw-r--r--,1,root,root,284,Oct,7,18:19,vlsimount.txt
-rw-r--r--,1,root,root,90209,Oct,7,18:19,vlsitree.txt
-rw-r--r--,1,root,root,90209,Oct,7,18:19,vlsitree.txt
-rwxr-xr-x,1,root,root,209,Aug,25,16:36,5_1spec.h
-rwxr-xr-x,1,root,root,8782,Aug,11,16:21,Q1.out
-rwxr-xr-x,1,root,root,89300,Aug,11,16:22,Q2_screen.png
-rwxr-xr-x,1,root,root,1437,Aug,25,16:55,structPoint.c
-rwxr-xr-x,1,root,root,1545,Aug,25,16:55,structPoint.c~
-rwxr-xr-x,1,root,root,209,Aug,11,16:17,structPoint.h
-rwxr-xr-x,1,root,root,214,Aug,11,16:10,structPoint.h~
-rwxr-xr-x,1,root,root,969,Aug,25,16:53,structPoint-spec.c
-rwxr-xr-x,1,root,root,968,Aug,11,16:21,structPoint-spec.c~
-rwxr-xr-x,1,root,root,968,Aug,11,16:21,structPoint-spec.c~
-rwxr-xr-x,1,root,root,7792,Aug,25,16:57,a.out
-rwxr-xr-x,1,root,root,213,Aug,11,16:30,Point.h~
-rwxr-xr-x,1,root,root,251,Aug,11,16:45,PointLine.c
-rwxr-xr-x,1,root,root,152,Aug,11,16:38,PointLine.c~
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h~
-rwxr-xr-x,1,root,root,644,Aug,11,16:48,PointLine-spec.c
-rwxr-xr-x,1,root,root,645,Aug,11,16:48,PointLine-spec.c~
-rwxr-xr-x,1,root,root,8735,Aug,11,16:49,Q2.out
-rwxr-xr-x,1,root,root,105124,Aug,11,16:50,Q2_SCREEN.png
-rwxr-xr-x,1,root,root,105124,Aug,11,16:50,Q2_SCREEN.png
-rwxr-xr-x,1,root,root,8695,Aug,17,08:36,a.out
-rwxr-xr-x,1,root,root,588,Aug,12,09:56,checkParallel.c
-rwxr-xr-x,1,root,root,588,Aug,12,09:56,checkParallel.c~
-rwxr-xr-x,1,root,root,785,Aug,12,09:53,checkParallel-spec.c
-rwxr-xr-x,1,root,root,781,Aug,12,09:50,checkParallel-spec.c~
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h
-rwxr-xr-x,1,root,root,7705,Aug,25,23:36,point.out
-rwxr-xr-x,1,root,root,8695,Aug,17,08:37,Q3.out
-rwxr-xr-x,1,root,root,84376,Aug,17,08:39,Q3_screen.png
-rwxr-xr-x,1,root,root,84376,Aug,17,08:39,Q3_screen.png
-rwxr-xr-x,1,root,root,8686,Aug,17,08:43,a.out
-rwxr-xr-x,1,root,root,585,Aug,17,09:00,checkCross.c
-rwxr-xr-x,1,root,root,585,Aug,17,08:44,checkCross.c~
-rwxr-xr-x,1,root,root,772,Aug,17,08:40,checkCross-spec.c
-rwxr-xr-x,1,root,root,782,Aug,17,08:40,checkCross-spec.c~
-rwxr-xr-x,1,root,root,588,Aug,12,09:56,checkParallel.c~
-rwxr-xr-x,1,root,root,219,Aug,17,08:40,PointLine.h
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h~
-rwxr-xr-x,1,root,root,8686,Aug,17,08:44,Q4.out
-rwxr-xr-x,1,root,root,127339,Aug,17,09:00,Q4_screen.png
-rwxr-xr-x,1,root,root,127339,Aug,17,09:00,Q4_screen.png
-rwxr-xr-x,1,root,root,13072,Aug,17,16:54,Q5.out
-rwxr-xr-x,1,root,root,89262,Aug,17,16:55,Q5_screen.png
-rwxr-xr-x,1,root,root,1840,Aug,17,16:50,Rectangle-functions.c
-rwxr-xr-x,1,root,root,1840,Aug,17,16:50,Rectangle-functions.c~
-rwxr-xr-x,1,root,root,618,Aug,17,16:51,Rectangle.h
-rwxr-xr-x,1,root,root,617,Aug,17,16:51,Rectangle.h~
-rwxr-xr-x,1,root,root,289,Aug,17,16:53,Rectangle-spec.c
-rwxr-xr-x,1,root,root,289,Aug,17,16:53,Rectangle-spec.c~
-rwxr-xr-x,1,root,root,9370,Aug,25,23:59,rect.out
-rwxr-xr-x,1,root,root,9370,Aug,25,23:59,rect.out
-rwxr-xr-x,1,root,root,11094,Aug,17,18:47,a.out
-rwxr-xr-x,1,root,root,8544,Aug,25,23:46,clk.out
-rwxr-xr-x,1,root,root,699,Aug,17,18:49,clock-functions.c
-rwxr-xr-x,1,root,root,818,Aug,17,18:47,clock-functions.c~
-rwxr-xr-x,1,root,root,340,Aug,17,19:13,clock.h
-rwxr-xr-x,1,root,root,324,Aug,17,19:09,clock.h~
-rwxr-xr-x,1,root,root,858,Aug,17,19:08,clock-spec.c
-rwxr-xr-x,1,root,root,931,Aug,17,19:08,clock-spec.c~
-rwxr-xr-x,1,root,root,11094,Aug,17,18:49,Q6.out
-rwxr-xr-x,1,root,root,79267,Aug,17,18:51,Q6_screen1.png
-rwxr-xr-x,1,root,root,92409,Aug,17,18:51,Q6_screen.png
-rwxr-xr-x,1,root,root,92409,Aug,17,18:51,Q6_screen.png
-rwxr-xr-x,1,root,root,12898,Aug,17,19:30,a.out
-rwxr-xr-x,1,root,root,340,Aug,17,19:20,clock.h
-rwxr-xr-x,1,root,root,9180,Aug,26,00:05,clok.out
-rwxr-xr-x,1,root,root,1263,Aug,17,19:29,Q7clock-functions.c
-rwxr-xr-x,1,root,root,1228,Aug,17,19:29,Q7clock-functions.c~
-rwxr-xr-x,1,root,root,930,Aug,17,19:28,Q7clock-spec.c
-rwxr-xr-x,1,root,root,930,Aug,17,19:21,Q7clock-spec.c~
-rwxr-xr-x,1,root,root,86560,Aug,17,19:33,Q7_screen.png
-rwxr-xr-x,1,root,root,86560,Aug,17,19:33,Q7_screen.png
-rwxr-xr-x,1,root,root,15879,Aug,18,16:41,a.out
-rwxr-xr-x,1,root,root,10749,Aug,26,00:15,clk.out
-rwxr-xr-x,1,root,root,548,Aug,18,16:00,clock.h
-rwxr-xr-x,1,root,root,543,Aug,18,15:49,clock.h~
-rwxr-xr-x,1,root,root,1423,Aug,18,16:44,Q8clock-functions.c
-rwxr-xr-x,1,root,root,1423,Aug,18,16:41,Q8clock-functions.c~
-rwxr-xr-x,1,root,root,1780,Aug,18,16:40,Q8clock-spec.c
-rwxr-xr-x,1,root,root,1778,Aug,18,16:40,Q8clock-spec.c~
-rwxr-xr-x,1,root,root,82403,Aug,18,17:20,Q8_screen.png
-rwxr-xr-x,1,root,root,82403,Aug,18,17:20,Q8_screen.png
-rwxr-xr-x,1,root,root,209,Aug,25,16:36,5_1spec.h
-rwxr-xr-x,1,root,root,8782,Aug,11,16:21,Q1.out
-rwxr-xr-x,1,root,root,1435,Aug,27,15:30,structPoint.c
-rw-r--r--,1,root,root,1437,Aug,25,16:55,structPoint.c~
-rwxr-xr-x,1,root,root,209,Aug,11,16:17,structPoint.h
-rwxr-xr-x,1,root,root,214,Aug,11,16:10,structPoint.h~
-rw-r--r--,1,root,root,2003288,Aug,27,15:25,structPoint.h.gch
-rwxr-xr-x,1,root,root,969,Aug,25,16:53,structPoint-spec.c
-rwxr-xr-x,1,root,root,968,Aug,11,16:21,structPoint-spec.c~
-rwxr-xr-x,1,root,root,968,Aug,11,16:21,structPoint-spec.c~
-rwxr-xr-x,1,root,root,7792,Aug,27,15:28,a.out
-rwxr-xr-x,1,root,root,213,Aug,11,16:30,Point.h~
-rwxr-xr-x,1,root,root,251,Aug,11,16:45,PointLine.c
-rwxr-xr-x,1,root,root,152,Aug,11,16:38,PointLine.c~
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h~
-rw-r--r--,1,root,root,2007384,Aug,27,15:28,PointLine.h.gch
-rwxr-xr-x,1,root,root,644,Aug,11,16:48,PointLine-spec.c
-rwxr-xr-x,1,root,root,645,Aug,11,16:48,PointLine-spec.c~
-rwxr-xr-x,1,root,root,8735,Aug,11,16:49,Q2.out
-rwxr-xr-x,1,root,root,8735,Aug,11,16:49,Q2.out
-rwxr-xr-x,1,root,root,8695,Aug,17,08:36,a.out
-rwxr-xr-x,1,root,root,588,Aug,12,09:56,checkParallel.c
-rwxr-xr-x,1,root,root,588,Aug,12,09:56,checkParallel.c~
-rwxr-xr-x,1,root,root,785,Aug,12,09:53,checkParallel-spec.c
-rwxr-xr-x,1,root,root,781,Aug,12,09:50,checkParallel-spec.c~
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h
-rwxr-xr-x,1,root,root,7705,Aug,25,23:36,point.out
-rwxr-xr-x,1,root,root,8695,Aug,17,08:37,Q3.out
-rwxr-xr-x,1,root,root,8695,Aug,17,08:37,Q3.out
-rwxr-xr-x,1,root,root,8686,Aug,17,08:43,a.out
-rwxr-xr-x,1,root,root,585,Aug,17,09:00,checkCross.c
-rwxr-xr-x,1,root,root,585,Aug,17,08:44,checkCross.c~
-rwxr-xr-x,1,root,root,772,Aug,17,08:40,checkCross-spec.c
-rwxr-xr-x,1,root,root,782,Aug,17,08:40,checkCross-spec.c~
-rwxr-xr-x,1,root,root,588,Aug,12,09:56,checkParallel.c~
-rwxr-xr-x,1,root,root,219,Aug,17,08:40,PointLine.h
-rwxr-xr-x,1,root,root,219,Aug,11,16:38,PointLine.h~
-rwxr-xr-x,1,root,root,8686,Aug,17,08:44,Q4.out
-rwxr-xr-x,1,root,root,8686,Aug,17,08:44,Q4.out
-rwxr-xr-x,1,root,root,13072,Aug,17,16:54,Q5.out
-rwxr-xr-x,1,root,root,1840,Aug,17,16:50,Rectangle-functions.c
-rwxr-xr-x,1,root,root,1840,Aug,17,16:50,Rectangle-functions.c~
-rwxr-xr-x,1,root,root,618,Aug,17,16:51,Rectangle.h
-rwxr-xr-x,1,root,root,617,Aug,17,16:51,Rectangle.h~
-rwxr-xr-x,1,root,root,289,Aug,17,16:53,Rectangle-spec.c
-rwxr-xr-x,1,root,root,289,Aug,17,16:53,Rectangle-spec.c~
-rwxr-xr-x,1,root,root,9370,Aug,25,23:59,rect.out
-rwxr-xr-x,1,root,root,9370,Aug,25,23:59,rect.out
-rwxr-xr-x,1,root,root,11094,Aug,17,18:47,a.out
-rwxr-xr-x,1,root,root,8544,Aug,25,23:46,clk.out
-rwxr-xr-x,1,root,root,699,Aug,17,18:49,clock-functions.c
-rwxr-xr-x,1,root,root,818,Aug,17,18:47,clock-functions.c~
-rwxr-xr-x,1,root,root,340,Aug,17,19:13,clock.h
-rwxr-xr-x,1,root,root,324,Aug,17,19:09,clock.h~
-rwxr-xr-x,1,root,root,858,Aug,17,19:08,clock-spec.c
-rwxr-xr-x,1,root,root,931,Aug,17,19:08,clock-spec.c~
-rwxr-xr-x,1,root,root,11094,Aug,17,18:49,Q6.out
-rwxr-xr-x,1,root,root,11094,Aug,17,18:49,Q6.out
-rwxr-xr-x,1,root,root,12898,Aug,17,19:30,a.out
-rwxr-xr-x,1,root,root,340,Aug,17,19:20,clock.h
-rwxr-xr-x,1,root,root,9180,Aug,26,00:05,clok.out
-rwxr-xr-x,1,root,root,1263,Aug,17,19:29,Q7clock-functions.c
-rwxr-xr-x,1,root,root,1228,Aug,17,19:29,Q7clock-functions.c~
-rwxr-xr-x,1,root,root,930,Aug,17,19:28,Q7clock-spec.c
-rwxr-xr-x,1,root,root,930,Aug,17,19:21,Q7clock-spec.c~
-rwxr-xr-x,1,root,root,930,Aug,17,19:21,Q7clock-spec.c~
-rwxr-xr-x,1,root,root,15879,Aug,18,16:41,a.out
-rwxr-xr-x,1,root,root,10749,Aug,26,00:15,clk.out
-rwxr-xr-x,1,root,root,548,Aug,18,16:00,clock.h
-rwxr-xr-x,1,root,root,543,Aug,18,15:49,clock.h~
-rwxr-xr-x,1,root,root,1423,Aug,18,16:44,Q8clock-functions.c
-rwxr-xr-x,1,root,root,1423,Aug,18,16:41,Q8clock-functions.c~
-rwxr-xr-x,1,root,root,1780,Aug,18,16:40,Q8clock-spec.c
-rwxr-xr-x,1,root,root,1778,Aug,18,16:40,Q8clock-spec.c~
-rwxr-xr-x,1,root,root,1778,Aug,18,16:40,Q8clock-spec.c~
-rwxr-xr-x,1,root,root,11609,Aug,18,18:22,a.out
-rwxr-xr-x,1,root,root,11609,Aug,18,18:25,Q1.out
-rwxr-xr-x,1,root,root,234,Aug,18,18:24,StrCopyPointer.c
-rwxr-xr-x,1,root,root,234,Aug,18,18:19,StrCopyPointer.c~
-rwxr-xr-x,1,root,root,164,Aug,18,18:23,StrCopyPointer-functions.c
-rwxr-xr-x,1,root,root,164,Aug,18,18:22,StrCopyPointer-functions.c~
-rwxr-xr-x,1,root,root,7159,Aug,26,00:25,strptr.out
-rwxr-xr-x,1,root,root,7159,Aug,26,00:25,strptr.out
-rwxr-xr-x,1,root,root,7148,Aug,26,00:39,lenptr.out
-rwxr-xr-x,1,root,root,8806,Aug,18,19:21,Q2.out
-rwxr-xr-x,1,root,root,238,Aug,18,19:21,StrLenPointer.c
-rwxr-xr-x,1,root,root,243,Aug,18,19:20,StrLenPointer.c~
-rwxr-xr-x,1,root,root,124,Aug,18,19:20,StrLenPointer-functions.c
-rwxr-xr-x,1,root,root,124,Aug,18,19:20,StrLenPointer-functions.c~
-rwxr-xr-x,1,root,root,124,Aug,18,19:20,StrLenPointer-functions.c~
-rwxr-xr-x,1,root,root,8837,Aug,19,08:50,a.out
-rwxr-xr-x,1,root,root,7339,Aug,26,00:40,revptr.out
-rwxr-xr-x,1,root,root,202,Aug,19,08:51,StrRevPointer.c
-rwxr-xr-x,1,root,root,202,Aug,19,08:47,StrRevPointer.c~
-rwxr-xr-x,1,root,root,365,Aug,19,08:49,StrRevPointer-Functions.c
-rwxr-xr-x,1,root,root,357,Aug,19,08:47,StrRevPointer-Functions.c~
-rwxr-xr-x,1,root,root,357,Aug,19,08:47,StrRevPointer-Functions.c~
-rwxr-xr-x,1,root,root,8755,Aug,19,09:01,a.out
-rwxr-xr-x,1,root,root,7153,Aug,26,00:44,cmpr.out
-rwxr-xr-x,1,root,root,8755,Aug,19,09:01,Q4.out
-rwxr-xr-x,1,root,root,349,Aug,19,09:01,StrCmpPointer.c
-rwxr-xr-x,1,root,root,348,Aug,19,09:00,StrCmpPointer.c~
-rwxr-xr-x,1,root,root,214,Aug,19,08:55,StrCmpPointer-Functions.c
-rwxr-xr-x,1,root,root,214,Aug,19,08:54,StrCmpPointer-Functions.c~
-rwxr-xr-x,1,root,root,214,Aug,19,08:54,StrCmpPointer-Functions.c~
-rwxr-xr-x,1,root,root,7405,Aug,26,00:48,name.out
-rwxr-xr-x,1,root,root,258,Aug,19,09:22,NamePointers.c
-rwxr-xr-x,1,root,root,258,Aug,19,09:19,NamePointers.c~
-rwxr-xr-x,1,root,root,378,Aug,19,09:22,NamePointers-Functions.c
-rwxr-xr-x,1,root,root,374,Aug,19,09:22,NamePointers-Functions.c~
-rwxr-xr-x,1,root,root,8807,Aug,19,09:24,Q5.out
-rwxr-xr-x,1,root,root,8807,Aug,19,09:24,Q5.out
-rwxr-xr-x,1,root,root,13534,Aug,19,17:55,a.out
-rwxr-xr-x,1,root,root,13479,Aug,26,10:29,Q6.o
-rwxr-xr-x,1,root,root,711,Aug,26,10:15,studentDetails.c
-rwxr-xr-x,1,root,root,709,Aug,19,18:09,studentDetails.c~
-rwxr-xr-x,1,root,root,1795,Aug,26,10:37,studentDetails-Functions.c
-rwxr-xr-x,1,root,root,1795,Aug,26,10:25,studentDetails-Functions.c~
-rwxr-xr-x,1,root,root,306,Aug,19,18:03,studentDetails.h
-rwxr-xr-x,1,root,root,303,Aug,19,17:38,studentDetails.h~
-rwxr-xr-x,1,root,root,90,Aug,26,10:30,studentDetails.txt
-rwxr-xr-x,1,root,root,89,Aug,26,10:27,studentDetails.txt~
